RT(milliseconds),TIC
33307,18.300781
33326,18.317448
33345,18.328386
33364,18.340494
33383,18.348568
33402,18.344791
33421,18.352995
33440,18.36159
33459,18.352213
33478,18.35013
33497,18.347136
33516,18.354948
33535,18.357683
33554,18.35716
33573,18.34974
33592,18.346094
33611,18.346745
33630,18.351562
33649,18.339062
33668,18.33737
33687,18.345964
33706,18.36211
33725,18.361067
33744,18.343489
33763,18.336067
33782,18.327475
33801,18.333593
33820,18.339582
33839,18.35
33858,18.365234
33877,18.357292
33896,18.35599
33915,18.343359
33934,18.35599
33953,18.359896
33972,18.347786
33991,18.329948
34010,18.307291
34029,18.309376
34048,18.326954
34067,18.342058
34086,18.348568
34105,18.338932
34124,18.33737
34143,18.338541
34162,18.345964
34181,18.353907
34200,18.358072
34219,18.359114
34238,18.3681
34257,18.3681
34276,18.36862
34295,18.361458
34314,18.36289
34333,18.360937
34352,18.354166
34371,18.357813
34390,18.351301
34409,18.351171
34428,18.349348
34447,18.365625
34466,18.375782
34485,18.377995
34504,18.36849
34523,18.372265
34542,18.347786
34561,18.331902
34580,18.308855
34599,18.323307
34618,18.336588
34637,18.341797
34656,18.338152
34675,18.339844
34694,18.332031
34713,18.341406
34732,18.33724
34751,18.360287
34770,18.367449
34789,18.372526
34808,18.374088
34827,18.363543
34846,18.36172
34865,18.345053
34884,18.33763
34903,18.347265
34922,18.342188
34941,18.34961
34960,18.330078
34979,18.345182
34998,18.347136
35017,18.357292
35036,18.352734
35055,18.350912
35074,18.34974
35093,18.351954
35112,18.36341
35131,18.372786
35150,18.365496
35169,18.352345
35188,18.345312
35207,18.354818
35226,18.358854
35245,18.355078
35264,18.342709
35283,18.347786
35302,18.3375
35321,18.339323
35340,18.339973
35359,18.345964
35378,18.354948
35397,18.353516
35416,18.341015
35435,18.32487
35454,18.319141
35473,18.33724
35492,18.345053
35511,18.341146
35530,18.336979
35549,18.341927
35568,18.343359
35587,18.336979
35606,18.340755
35625,18.35534
35644,18.359375
35663,18.354166
35682,18.336979
35701,18.344662
35720,18.347786
35739,18.352865
35758,18.361328
35777,18.366667
35796,18.371485
35815,18.36849
35834,18.360157
35853,18.373438
35872,18.364843
35891,18.363672
35910,18.344791
35929,18.345573
35948,18.35078
35967,18.3625
35986,18.364193
36005,18.358593
36024,18.345312
36043,18.353777
36062,18.35026
36081,18.345833
36100,18.330729
36119,18.335026
36138,18.341536
36157,18.347136
36176,18.358072
36195,18.355469
36214,18.351042
36233,18.343489
36252,18.348177
36271,18.347786
36290,18.351824
36309,18.35716
36328,18.360937
36347,18.363672
36366,18.360937
36385,18.359766
36404,18.354166
36423,18.350521
36442,18.357422
36461,18.358854
36480,18.358593
36499,18.347006
36518,18.338932
36537,18.322657
36556,18.330599
36575,18.332682
36594,18.343359
36613,18.344921
36632,18.348307
36651,18.347918
36670,18.34427
36689,18.339973
36708,18.352734
36727,18.348047
36746,18.344011
36765,18.326822
36784,18.331902
36803,18.335676
36822,18.346485
36841,18.35612
36860,18.359766
36879,18.364063
36898,18.351824
36917,18.360546
36936,18.373308
36955,18.370703
36974,18.367708
36993,18.352083
37012,18.358204
37031,18.349089
37050,18.363152
37069,18.35573
37088,18.36263
37107,18.353516
37126,18.360025
37145,18.354687
37164,18.340494
37183,18.339973
37202,18.334375
37221,18.34948
37240,18.344011
37259,18.347395
37278,18.346485
37297,18.353386
37316,18.34948
37335,18.348047
37354,18.343489
37373,18.351562
37392,18.340235
37411,18.33802
37430,18.34323
37449,18.35716
37468,18.366537
37487,18.360678
37506,18.346485
37525,18.34388
37544,18.345442
37563,18.353907
37582,18.353386
37601,18.351433
37620,18.350521
37639,18.350521
37658,18.350391
37677,18.341406
37696,18.338673
37715,18.340105
37734,18.3431
37753,18.348047
37772,18.346745
37791,18.353777
37810,18.352604
37829,18.346354
37848,18.347265
37867,18.348047
37886,18.35599
37905,18.360678
37924,18.35599
37943,18.365496
37962,18.364063
37981,18.378386
38000,18.378515
38019,18.378124
38038,18.3681
38057,18.36237
38076,18.358072
38095,18.35586
38114,18.354036
38133,18.36172
38152,18.376303
38171,18.367058
38190,18.349348
38209,18.33034
38228,18.33763
38247,18.340364
38266,18.347006
38285,18.348307
38304,18.352213
38323,18.346615
38342,18.341015
38361,18.343359
38380,18.357943
38399,18.364323
38418,18.370312
38437,18.364323
38456,18.365234
38475,18.360678
38494,18.365364
38513,18.366146
38532,18.356901
38551,18.347136
38570,18.348959
38589,18.36289
38608,18.370573
38627,18.36289
38646,18.35
38665,18.347395
38684,18.339844
38703,18.339193
38722,18.33216
38741,18.341797
38760,18.342579
38779,18.34375
38798,18.339323
38817,18.341536
38836,18.340885
38855,18.338152
38874,18.351692
38893,18.354557
38912,18.353254
38931,18.335026
38950,18.321354
38969,18.333593
38988,18.336329
39007,18.33151
39026,18.313803
39045,18.311718
39064,18.327734
39083,18.335155
39102,18.34362
39121,18.342838
39140,18.339582
39159,18.332813
39178,18.338411
39197,18.34974
39216,18.35625
39235,18.350912
39254,18.349218
39273,18.340755
39292,18.339453
39311,18.338673
39330,18.340494
39349,18.338802
39368,18.334896
39387,18.335026
39406,18.341797
39425,18.341536
39444,18.348177
39463,18.347527
39482,18.350521
39501,18.351954
39520,18.35
39539,18.34362
39558,18.34375
39577,18.346094
39596,18.351042
39615,18.354036
39634,18.353645
39653,18.365885
39672,18.366016
39691,18.364584
39710,18.35703
39729,18.344532
39748,18.344791
39767,18.345833
39786,18.35703
39805,18.36211
39824,18.36224
39843,18.35573
39862,18.351692
39881,18.35026
39900,18.365234
39919,18.364063
39938,18.371355
39957,18.366016
39976,18.360546
39995,18.352213
40014,18.348047
40033,18.355469
40052,18.364843
40071,18.365364
40090,18.372917
40109,18.355598
40128,18.358072
40147,18.354557
40166,18.365105
40185,18.354557
40204,18.356901
40223,18.324348
40242,18.336329
40261,18.3125
40280,18.32487
40299,18.312239
40318,18.317318
40337,18.340755
40356,18.351562
40375,18.370573
40394,18.352734
40413,18.355207
40432,18.339323
40451,18.344662
40470,18.335026
40489,18.33112
40508,18.334635
40527,18.327604
40546,18.33086
40565,18.332682
40584,18.32513
40603,18.330729
40622,18.33125
40641,18.355469
40660,18.345053
40679,18.345182
40698,18.339323
40717,18.357292
40736,18.36276
40755,18.346224
40774,18.340235
40793,18.339973
40812,18.347918
40831,18.351692
40850,18.353386
40869,18.35573
40888,18.355598
40907,18.345053
40926,18.345573
40945,18.339582
40964,18.333202
40983,18.329948
41002,18.332943
41021,18.338152
41040,18.343489
41059,18.33164
41078,18.338282
41097,18.33685
41116,18.342968
41135,18.352734
41154,18.358204
41173,18.358725
41192,18.348177
41211,18.341797
41230,18.33672
41249,18.344662
41268,18.347527
41287,18.354948
41306,18.348568
41325,18.351433
41344,18.354557
41363,18.348827
41382,18.351042
41401,18.347527
41420,18.346354
41439,18.33047
41458,18.330078
41477,18.334114
41496,18.3431
41515,18.352474
41534,18.342838
41553,18.341406
41572,18.332293
41591,18.330208
41610,18.335546
41629,18.354948
41648,18.373959
41667,18.373308
41686,18.355078
41705,18.344141
41724,18.339062
41743,18.350912
41762,18.360287
41781,18.364843
41800,18.354298
41819,18.332813
41838,18.332682
41857,18.326302
41876,18.32513
41895,18.319271
41914,18.33177
41933,18.346485
41952,18.361067
41971,18.364843
41990,18.366926
42009,18.355598
42028,18.3444
42047,18.346485
42066,18.351301
42085,18.35716
42104,18.35664
42123,18.35664
42142,18.35664
42161,18.35664
42180,18.33125
42199,18.326042
42218,18.307943
42237,18.315365
42256,18.320963
42275,18.347006
42294,18.35534
42313,18.353254
42332,18.34362
42351,18.348827
42370,18.352865
42389,18.35625
42408,18.363802
42427,18.358463
42446,18.35638
42465,18.351954
42484,18.359636
42503,18.345312
42522,18.338541
42541,18.329557
42560,18.341667
42579,18.348307
42598,18.36159
42617,18.366016
42636,18.377735
42655,18.361067
42674,18.364843
42693,18.348307
42712,18.35586
42731,18.352345
42750,18.351692
42769,18.35573
42788,18.359114
42807,18.372396
42826,18.363281
42845,18.345312
42864,18.32513
42883,18.329037
42902,18.336588
42921,18.341276
42940,18.334896
42959,18.347136
42978,18.348307
42997,18.36302
43016,18.346354
43035,18.348047
43054,18.332293
43073,18.334635
43092,18.348568
43111,18.354818
43130,18.360546
43149,18.34987
43168,18.346354
43187,18.349348
43206,18.352604
43225,18.367579
43244,18.370832
43263,18.366016
43282,18.356901
43301,18.346874
43320,18.353125
43339,18.351042
43358,18.355598
43377,18.344532
43396,18.342318
43415,18.348047
43434,18.364452
43453,18.368229
43472,18.353645
43491,18.340755
43510,18.349089
43529,18.360157
43548,18.37513
43567,18.375261
43586,18.369923
43605,18.36901
43624,18.363281
43643,18.375782
43662,18.367449
43681,18.364584
43700,18.360678
43719,18.363543
43738,18.360546
43757,18.345442
43776,18.337109
43795,18.345573
43814,18.345573
43833,18.345053
43852,18.338152
43871,18.333984
43890,18.334246
43909,18.323957
43928,18.339193
43947,18.34388
43966,18.361328
43985,18.36914
44004,18.37435
44023,18.374218
44042,18.359896
44061,18.34388
44080,18.332031
44099,18.333202
44118,18.348568
44137,18.353386
44156,18.360937
44175,18.353386
44194,18.349348
44213,18.347006
44232,18.36224
44251,18.366276
44270,18.367449
44289,18.35534
44308,18.354166
44327,18.35
44346,18.357552
44365,18.352604
44384,18.346485
44403,18.339714
44422,18.346485
44441,18.35612
44460,18.36172
44479,18.367058
44498,18.363152
44517,18.35625
44536,18.347006
44555,18.366667
44574,18.35013
44593,18.339453
44612,18.314323
44631,18.30664
44650,18.308723
44669,18.322395
44688,18.338673
44707,18.351433
44726,18.341276
44745,18.348827
44764,18.341797
44783,18.345312
44802,18.344791
44821,18.351692
44840,18.360416
44859,18.360025
44878,18.36237
44897,18.358072
44916,18.347527
44935,18.344011
44954,18.330729
44973,18.332293
44992,18.336458
45011,18.339193
45030,18.35716
45049,18.336067
45068,18.341406
45087,18.333202
45106,18.360025
45125,18.3681
45144,18.357683
45163,18.345964
45182,18.334635
45201,18.340755
45220,18.334896
45239,18.327604
45258,18.327475
45277,18.326172
45296,18.329296
45315,18.346485
45334,18.355078
45353,18.36263
45372,18.336458
45391,18.336329
45410,18.340494
45429,18.35078
45448,18.351692
45467,18.339973
45486,18.348827
45505,18.358593
45524,18.35664
45543,18.35612
45562,18.342579
45581,18.343489
45600,18.329817
45619,18.322266
45638,18.326954
45657,18.328125
45676,18.331902
45695,18.338152
45714,18.349218
45733,18.359636
45752,18.350912
45771,18.33672
45790,18.323437
45809,18.316406
45828,18.332422
45847,18.342968
45866,18.351433
45885,18.334896
45904,18.312891
45923,18.313932
45942,18.32513
45961,18.332552
45980,18.336979
45999,18.345053
46018,18.354557
46037,18.357813
46056,18.354166
46075,18.363281
46094,18.359636
46113,18.354036
46132,18.342318
46151,18.35026
46170,18.345442
46189,18.357813
46208,18.354557
46227,18.352345
46246,18.342447
46265,18.338282
46284,18.335155
46303,18.342709
46322,18.341015
46341,18.351824
46360,18.346874
46379,18.341146
46398,18.344791
46417,18.353907
46436,18.3625
46455,18.363152
46474,18.347136
46493,18.346615
46512,18.344141
46531,18.347786
46550,18.338541
46569,18.329296
46588,18.332813
46607,18.339844
46626,18.344011
46645,18.338932
46664,18.334505
46683,18.336329
46702,18.347918
46721,18.370052
46740,18.36237
46759,18.357552
46778,18.326954
46797,18.326563
46816,18.325521
46835,18.342968
46854,18.352213
46873,18.348438
46892,18.341146
46911,18.333464
46930,18.338932
46949,18.334375
46968,18.339973
46987,18.339062
47006,18.332682
47025,18.348698
47044,18.335026
47063,18.35703
47082,18.340494
47101,18.351433
47120,18.344532
47139,18.340626
47158,18.351301
47177,18.355469
47196,18.36172
47215,18.354166
47234,18.349089
47253,18.353907
47272,18.35573
47291,18.358984
47310,18.360287
47329,18.361458
47348,18.365625
47367,18.361328
47386,18.361328
47405,18.358725
47424,18.364452
47443,18.375261
47462,18.371094
47481,18.35638
47500,18.34961
47519,18.34987
47538,18.35625
47557,18.353516
47576,18.351692
47595,18.352345
47614,18.348307
47633,18.353645
47652,18.35065
47671,18.353645
47690,18.357813
47709,18.367449
47728,18.371614
47747,18.36849
47766,18.361458
47785,18.35078
47804,18.338673
47823,18.35638
47842,18.344662
47861,18.341797
47880,18.320963
47899,18.322786
47918,18.328255
47937,18.336067
47956,18.348438
47975,18.357813
47994,18.354687
48013,18.354427
48032,18.358593
48051,18.360025
48070,18.358072
48089,18.351562
48108,18.35573
48127,18.36289
48146,18.36341
48165,18.359896
48184,18.352083
48203,18.352345
48222,18.342968
48241,18.340885
48260,18.342709
48279,18.353645
48298,18.365105
48317,18.380598
48336,18.38138
48355,18.392578
48374,18.370832
48393,18.353516
48412,18.340494
48431,18.338673
48450,18.346094
48469,18.338152
48488,18.334635
48507,18.327604
48526,18.333073
48545,18.34987
48564,18.35586
48583,18.353254
48602,18.335676
48621,18.33672
48640,18.33672
48659,18.35026
48678,18.359114
48697,18.36276
48716,18.360157
48735,18.361849
48754,18.34948
48773,18.346354
48792,18.357683
48811,18.372526
48830,18.385807
48849,18.376432
48868,18.366146
48887,18.350521
48906,18.340885
48925,18.342447
48944,18.340494
48963,18.346485
48982,18.34961
49001,18.352865
49020,18.357552
49039,18.360287
49058,18.364973
49077,18.359245
49096,18.354036
49115,18.358334
49134,18.354427
49153,18.356901
49172,18.347527
49191,18.341797
49210,18.344662
49229,18.346874
49248,18.351954
49267,18.34427
49286,18.344921
49305,18.34948
49324,18.36237
49343,18.364714
49362,18.36341
49381,18.363281
49400,18.36797
49419,18.360416
49438,18.354557
49457,18.346354
49476,18.345312
49495,18.339193
49514,18.343489
49533,18.363543
49552,18.375782
49571,18.37487
49590,18.363543
49609,18.360546
49628,18.364063
49647,18.357292
49666,18.346745
49685,18.339714
49704,18.347006
49723,18.352213
49742,18.345964
49761,18.341146
49780,18.332422
49799,18.335676
49818,18.345182
49837,18.34948
49856,18.35
49875,18.345182
49894,18.352734
49913,18.354687
49932,18.357813
49951,18.36211
49970,18.376041
49989,18.382292
50008,18.38151
50027,18.371614
50046,18.35703
50065,18.357292
50084,18.359766
50103,18.360157
50122,18.358463
50141,18.348568
50160,18.354687
50179,18.354687
50198,18.364843
50217,18.36927
50236,18.370052
50255,18.361328
50274,18.34427
50293,18.339062
50312,18.335546
50331,18.340235
50350,18.342838
50369,18.347136
50388,18.353516
50407,18.357813
50426,18.36888
50445,18.37565
50464,18.370964
50483,18.358463
50502,18.35065
50521,18.35065
50540,18.354427
50559,18.35078
50578,18.346094
50597,18.338673
50616,18.339323
50635,18.350521
50654,18.357943
50673,18.358334
50692,18.346354
50711,18.33724
50730,18.335417
50749,18.326563
50768,18.340235
50787,18.34323
50806,18.357683
50825,18.351824
50844,18.351692
50863,18.351301
50882,18.345053
50901,18.352865
50920,18.351562
50939,18.361849
50958,18.36224
50977,18.360287
50996,18.354818
51015,18.34362
51034,18.339062
51053,18.347136
51072,18.352345
51091,18.35065
51110,18.344141
51129,18.347656
51148,18.364584
51167,18.364973
51186,18.354427
51205,18.351954
51224,18.348438
51243,18.358984
51262,18.344662
51281,18.348827
51300,18.340755
51319,18.33672
51338,18.33086
51357,18.328516
51376,18.330729
51395,18.342188
51414,18.364193
51433,18.38086
51452,18.373568
51471,18.348307
51490,18.33763
51509,18.338282
51528,18.347395
51547,18.3431
51566,18.338152
51585,18.323957
51604,18.317448
51623,18.319921
51642,18.32539
51661,18.333334
51680,18.33724
51699,18.350912
51718,18.354687
51737,18.352474
51756,18.348698
51775,18.342579
51794,18.330078
51813,18.329166
51832,18.329687
51851,18.346354
51870,18.341927
51889,18.341015
51908,18.340235
51927,18.340626
51946,18.348568
51965,18.357422
51984,18.367708
52003,18.379557
52022,18.370312
52041,18.36849
52060,18.35625
52079,18.358854
52098,18.354166
52117,18.359896
52136,18.35703
52155,18.351954
52174,18.339582
52193,18.341667
52212,18.350912
52231,18.360025
52250,18.353907
52269,18.343359
52288,18.353254
52307,18.360546
52326,18.360157
52345,18.344791
52364,18.337109
52383,18.339844
52402,18.34323
52421,18.339323
52440,18.338411
52459,18.338802
52478,18.340755
52497,18.338673
52516,18.341015
52535,18.34362
52554,18.352474
52573,18.354036
52592,18.35612
52611,18.363281
52630,18.361328
52649,18.36901
52668,18.355078
52687,18.35651
52706,18.344662
52725,18.34974
52744,18.34362
52763,18.344141
52782,18.34323
52801,18.345053
52820,18.348959
52839,18.334505
52858,18.33086
52877,18.333984
52896,18.352865
52915,18.354427
52934,18.353777
52953,18.354687
52972,18.361458
52991,18.353254
53010,18.342318
53029,18.339062
53048,18.34427
53067,18.35599
53086,18.352474
53105,18.353645
53124,18.341276
53143,18.341015
53162,18.346874
53181,18.351692
53200,18.359896
53219,18.348177
53238,18.346224
53257,18.346615
53276,18.354557
53295,18.36224
53314,18.351042
53333,18.347265
53352,18.344921
53371,18.34974
53390,18.355598
53409,18.354948
53428,18.369532
53447,18.370182
53466,18.370182
53485,18.357813
53504,18.344662
53523,18.335676
53542,18.327734
53561,18.327475
53580,18.321615
53599,18.323437
53618,18.322266
53637,18.332031
53656,18.328775
53675,18.33151
53694,18.331902
53713,18.337109
53732,18.338541
53751,18.341146
53770,18.341927
53789,18.341536
53808,18.345442
53827,18.360025
53846,18.35703
53865,18.352213
53884,18.336199
53903,18.351954
53922,18.357552
53941,18.359245
53960,18.349348
53979,18.347395
53998,18.349089
54017,18.345703
54036,18.347265
54055,18.35026
54074,18.343489
54093,18.332552
54112,18.33125
54131,18.349218
54150,18.35534
54169,18.3431
54188,18.3444
54207,18.345053
54226,18.358725
54245,18.36341
54264,18.373568
54283,18.374088
54302,18.371744
54321,18.358334
54340,18.353777
54359,18.345964
54378,18.346224
54397,18.340235
54416,18.334766
54435,18.346615
54454,18.360416
54473,18.3681
54492,18.36237
54511,18.34974
54530,18.345442
54549,18.336329
54568,18.338541
54587,18.336458
54606,18.340364
54625,18.357422
54644,18.35664
54663,18.36302
54682,18.360807
54701,18.373697
54720,18.373438
54739,18.356771
54758,18.343489
54777,18.33216
54796,18.344011
54815,18.35664
54834,18.359636
54853,18.358725
54872,18.35586
54891,18.357813
54910,18.342058
